Index,year,statefip,age_cohorts,TotalAll,totalNat,totalFor,TotalWork,workFor,workNat,foreignBorn,nativeBorn,foreignTotalPer,foreignWorkPer
253,2000,Indiana,5-9,6081521,5890936,190585,3139505,121622,3017883,5753,434144,0.031338377,0.038739228
254,2000,Indiana,10-14,6081521,5890936,190585,3139505,121622,3017883,6263,440796,0.031338377,0.038739228
255,2000,Indiana,15-19,6081521,5890936,190585,3139505,121622,3017883,11918,439511,0.031338377,0.038739228
256,2000,Indiana,20-24,6081521,5890936,190585,3139505,121622,3017883,23238,406182,0.031338377,0.038739228
257,2000,Indiana,25-29,6081521,5890936,190585,3139505,121622,3017883,24306,377488,0.031338377,0.038739228
258,2000,Indiana,30-34,6081521,5890936,190585,3139505,121622,3017883,21026,395769,0.031338377,0.038739228
259,2000,Indiana,35-39,6081521,5890936,190585,3139505,121622,3017883,18015,463797,0.031338377,0.038739228
260,2000,Indiana,40-44,6081521,5890936,190585,3139505,121622,3017883,17539,475783,0.031338377,0.038739228
261,2000,Indiana,45-49,6081521,5890936,190585,3139505,121622,3017883,13884,422313,0.031338377,0.038739228
262,2000,Indiana,50-54,6081521,5890936,190585,3139505,121622,3017883,11496,364694,0.031338377,0.038739228
263,2000,Indiana,55-59,6081521,5890936,190585,3139505,121622,3017883,8552,290179,0.031338377,0.038739228
264,2000,Indiana,60-64,6081521,5890936,190585,3139505,121622,3017883,6804,227860,0.031338377,0.038739228
265,2000,Indiana,65-69,6081521,5890936,190585,3139505,121622,3017883,4698,197374,0.031338377,0.038739228
266,2000,Indiana,70-74,6081521,5890936,190585,3139505,121622,3017883,4415,189048,0.031338377,0.038739228
267,2000,Indiana,75-79,6081521,5890936,190585,3139505,121622,3017883,3982,154588,0.031338377,0.038739228
268,2000,Indiana,80-84,6081521,5890936,190585,3139505,121622,3017883,2581,103812,0.031338377,0.038739228
269,2000,Indiana,85+,6081521,5890936,190585,3139505,121622,3017883,2113,92430,0.031338377,0.038739228
270,2000,Iowa,0-4,2923345,2833256,90089,1455863,54850,1401013,2004,184521,0.030817095,0.037675248
271,2000,Iowa,5-9,2923345,2833256,90089,1455863,54850,1401013,3903,197965,0.030817095,0.037675248
272,2000,Iowa,10-14,2923345,2833256,90089,1455863,54850,1401013,5010,207360,0.030817095,0.037675248
273,2000,Iowa,15-19,2923345,2833256,90089,1455863,54850,1401013,7235,215410,0.030817095,0.037675248
274,2000,Iowa,20-24,2923345,2833256,90089,1455863,54850,1401013,10468,197142,0.030817095,0.037675248
275,2000,Iowa,25-29,2923345,2833256,90089,1455863,54850,1401013,12531,162595,0.030817095,0.037675248
276,2000,Iowa,30-34,2923345,2833256,90089,1455863,54850,1401013,10464,175199,0.030817095,0.037675248
277,2000,Iowa,35-39,2923345,2833256,90089,1455863,54850,1401013,9841,210535,0.030817095,0.037675248
278,2000,Iowa,40-44,2923345,2833256,90089,1455863,54850,1401013,7068,221008,0.030817095,0.037675248
279,2000,Iowa,45-49,2923345,2833256,90089,1455863,54850,1401013,4825,210887,0.030817095,0.037675248
280,2000,Iowa,50-54,2923345,2833256,90089,1455863,54850,1401013,4614,172386,0.030817095,0.037675248
281,2000,Iowa,55-59,2923345,2833256,90089,1455863,54850,1401013,3204,133935,0.030817095,0.037675248
282,2000,Iowa,60-64,2923345,2833256,90089,1455863,54850,1401013,2303,114468,0.030817095,0.037675248
283,2000,Iowa,65-69,2923345,2833256,90089,1455863,54850,1401013,1694,105154,0.030817095,0.037675248
284,2000,Iowa,70-74,2923345,2833256,90089,1455863,54850,1401013,1687,103494,0.030817095,0.037675248
285,2000,Iowa,75-79,2923345,2833256,90089,1455863,54850,1401013,1169,89663,0.030817095,0.037675248
286,2000,Iowa,80-84,2923345,2833256,90089,1455863,54850,1401013,1170,67371,0.030817095,0.037675248
287,2000,Iowa,85+,2923345,2833256,90089,1455863,54850,1401013,899,64163,0.030817095,0.037675248
288,2000,Kansas,0-4,2687110,2550470,136640,1342399,86107,1256292,3156,185347,0.05085017,0.064144118
289,2000,Kansas,5-9,2687110,2550470,136640,1342399,86107,1256292,5792,189093,0.05085017,0.064144118
290,2000,Kansas,10-14,2687110,2550470,136640,1342399,86107,1256292,6094,197812,0.05085017,0.064144118
291,2000,Kansas,15-19,2687110,2550470,136640,1342399,86107,1256292,9503,198065,0.05085017,0.064144118
292,2000,Kansas,20-24,2687110,2550470,136640,1342399,86107,1256292,18130,176929,0.05085017,0.064144118
293,2000,Kansas,25-29,2687110,2550470,136640,1342399,86107,1256292,19125,150183,0.05085017,0.064144118
294,2000,Kansas,30-34,2687110,2550470,136640,1342399,86107,1256292,17216,156273,0.05085017,0.064144118
295,2000,Kansas,35-39,2687110,2550470,136640,1342399,86107,1256292,13644,194341,0.05085017,0.064144118
296,2000,Kansas,40-44,2687110,2550470,136640,1342399,86107,1256292,11275,202252,0.05085017,0.064144118
297,2000,Kansas,45-49,2687110,2550470,136640,1342399,86107,1256292,9089,186971,0.05085017,0.064144118
298,2000,Kansas,50-54,2687110,2550470,136640,1342399,86107,1256292,6491,154542,0.05085017,0.064144118
299,2000,Kansas,55-59,2687110,2550470,136640,1342399,86107,1256292,5441,116953,0.05085017,0.064144118
300,2000,Kansas,60-64,2687110,2550470,136640,1342399,86107,1256292,3826,94777,0.05085017,0.064144118
301,2000,Kansas,65-69,2687110,2550470,136640,1342399,86107,1256292,2550,84525,0.05085017,0.064144118
302,2000,Kansas,70-74,2687110,2550470,136640,1342399,86107,1256292,2102,84791,0.05085017,0.064144118
303,2000,Kansas,75-79,2687110,2550470,136640,1342399,86107,1256292,1696,74349,0.05085017,0.064144118
304,2000,Kansas,80-84,2687110,2550470,136640,1342399,86107,1256292,667,52788,0.05085017,0.064144118
305,2000,Kansas,85+,2687110,2550470,136640,1342399,86107,1256292,843,50479,0.05085017,0.064144118
306,2000,Kentucky,0-4,4040856,3962112,78744,2139830,51176,2088654,2045,261495,0.01948696,0.023915919
307,2000,Kentucky,5-9,4040856,3962112,78744,2139830,51176,2088654,2783,276199,0.01948696,0.023915919
308,2000,Kentucky,10-14,4040856,3962112,78744,2139830,51176,2088654,3320,279668,0.01948696,0.023915919
309,2000,Kentucky,15-19,4040856,3962112,78744,2139830,51176,2088654,4629,282657,0.01948696,0.023915919
310,2000,Kentucky,20-24,4040856,3962112,78744,2139830,51176,2088654,8534,274552,0.01948696,0.023915919
311,2000,Kentucky,25-29,4040856,3962112,78744,2139830,51176,2088654,10309,266798,0.01948696,0.023915919
312,2000,Kentucky,30-34,4040856,3962112,78744,2139830,51176,2088654,9054,270054,0.01948696,0.023915919
313,2000,Kentucky,35-39,4040856,3962112,78744,2139830,51176,2088654,9127,318429,0.01948696,0.023915919
314,2000,Kentucky,40-44,4040856,3962112,78744,2139830,51176,2088654,6504,314077,0.01948696,0.023915919
315,2000,Kentucky,45-49,4040856,3962112,78744,2139830,51176,2088654,5851,291992,0.01948696,0.023915919
316,2000,Kentucky,50-54,4040856,3962112,78744,2139830,51176,2088654,4570,259303,0.01948696,0.023915919
317,2000,Kentucky,55-59,4040856,3962112,78744,2139830,51176,2088654,3312,203299,0.01948696,0.023915919
318,2000,Kentucky,60-64,4040856,3962112,78744,2139830,51176,2088654,2449,164702,0.01948696,0.023915919
319,2000,Kentucky,65-69,4040856,3962112,78744,2139830,51176,2088654,2301,141329,0.01948696,0.023915919
320,2000,Kentucky,70-74,4040856,3962112,78744,2139830,51176,2088654,1472,130179,0.01948696,0.023915919
321,2000,Kentucky,75-79,4040856,3962112,78744,2139830,51176,2088654,1408,102853,0.01948696,0.023915919
322,2000,Kentucky,80-84,4040856,3962112,78744,2139830,51176,2088654,553,67389,0.01948696,0.023915919
323,2000,Kentucky,85+,4040856,3962112,78744,2139830,51176,2088654,523,57137,0.01948696,0.023915919
324,2000,Louisiana,0-4,4469586,4350583,119003,2254279,83693,2170586,1138,313557,0.026625061000000000,0.037126283000000000
325,2000,Louisiana,5-9,4469586,4350583,119003,2254279,83693,2170586,2214,336844,0.026625061000000000,0.037126283000000000
326,2000,Louisiana,10-14,4469586,4350583,119003,2254279,83693,2170586,3453,347021,0.026625061000000000,0.037126283000000000
327,2000,Louisiana,15-19,4469586,4350583,119003,2254279,83693,2170586,5838,350533,0.026625061000000000,0.037126283000000000
328,2000,Louisiana,20-24,4469586,4350583,119003,2254279,83693,2170586,9977,326722,0.026625061000000000,0.037126283000000000
329,2000,Louisiana,25-29,4469586,4350583,119003,2254279,83693,2170586,12214,276215,0.026625061000000000,0.037126283000000000
330,2000,Louisiana,30-34,4469586,4350583,119003,2254279,83693,2170586,11486,287972,0.026625061000000000,0.037126283000000000
331,2000,Louisiana,35-39,4469586,4350583,119003,2254279,83693,2170586,14228,338803,0.026625061000000000,0.037126283000000000
332,2000,Louisiana,40-44,4469586,4350583,119003,2254279,83693,2170586,13314,339934,0.026625061000000000,0.037126283000000000
333,2000,Louisiana,45-49,4469586,4350583,119003,2254279,83693,2170586,10927,309816,0.026625061000000000,0.037126283000000000
334,2000,Louisiana,50-54,4469586,4350583,119003,2254279,83693,2170586,8954,254844,0.026625061000000000,0.037126283000000000
335,2000,Louisiana,55-59,4469586,4350583,119003,2254279,83693,2170586,6694,199008,0.026625061000000000,0.037126283000000000
336,2000,Louisiana,60-64,4469586,4350583,119003,2254279,83693,2170586,5876,163994,0.026625061000000000,0.037126283000000000
337,2000,Louisiana,65-69,4469586,4350583,119003,2254279,83693,2170586,4223,142039,0.026625061000000000,0.037126283000000000
338,2000,Louisiana,70-74,4469586,4350583,119003,2254279,83693,2170586,3625,135135,0.026625061000000000,0.037126283000000000
339,2000,Louisiana,75-79,4469586,4350583,119003,2254279,83693,2170586,2515,102224,0.026625061000000000,0.037126283000000000
340,2000,Louisiana,80-84,4469586,4350583,119003,2254279,83693,2170586,1020,67979,0.026625061000000000,0.037126283000000000
341,2000,Louisiana,85+,4469586,4350583,119003,2254279,83693,2170586,1307,57943,0.026625061000000000,0.037126283000000000
342,2000,Maine,0-4,1275357,1238448,36909,686787,22894,663893,309,69504,0.028940132,0.033334935
343,2000,Maine,5-9,1275357,1238448,36909,686787,22894,663893,738,84383,0.028940132,0.033334935
344,2000,Maine,10-14,1275357,1238448,36909,686787,22894,663893,1029,90584,0.028940132,0.033334935
345,2000,Maine,15-19,1275357,1238448,36909,686787,22894,663893,1830,85908,0.028940132,0.033334935
346,2000,Maine,20-24,1275357,1238448,36909,686787,22894,663893,1663,69292,0.028940132,0.033334935
347,2000,Maine,25-29,1275357,1238448,36909,686787,22894,663893,2115,65644,0.028940132,0.033334935
348,2000,Maine,30-34,1275357,1238448,36909,686787,22894,663893,3138,80469,0.028940132,0.033334935
349,2000,Maine,35-39,1275357,1238448,36909,686787,22894,663893,3249,102975,0.028940132,0.033334935
350,2000,Maine,40-44,1275357,1238448,36909,686787,22894,663893,3090,107953,0.028940132,0.033334935
351,2000,Maine,45-49,1275357,1238448,36909,686787,22894,663893,3402,101656,0.028940132,0.033334935
352,2000,Maine,50-54,1275357,1238448,36909,686787,22894,663893,3341,87635,0.028940132,0.033334935
353,2000,Maine,55-59,1275357,1238448,36909,686787,22894,663893,2368,63976,0.028940132,0.033334935
354,2000,Maine,60-64,1275357,1238448,36909,686787,22894,663893,2191,53585,0.028940132,0.033334935
355,2000,Maine,65-69,1275357,1238448,36909,686787,22894,663893,1682,48018,0.028940132,0.033334935
356,2000,Maine,70-74,1275357,1238448,36909,686787,22894,663893,1946,44139,0.028940132,0.033334935
357,2000,Maine,75-79,1275357,1238448,36909,686787,22894,663893,1956,36859,0.028940132,0.033334935
358,2000,Maine,80-84,1275357,1238448,36909,686787,22894,663893,1208,25431,0.028940132,0.033334935
359,2000,Maine,85+,1275357,1238448,36909,686787,22894,663893,1654,20437,0.028940132,0.033334935
360,2000,Maryland,0-4,5299635,4782700,516935,2898523,361898,2536625,6233,344933,0.09754162300000000,0.124856004
361,2000,Maryland,5-9,5299635,4782700,516935,2898523,361898,2536625,12224,375588,0.09754162300000000,0.124856004
362,2000,Maryland,10-14,5299635,4782700,516935,2898523,361898,2536625,17959,376896,0.09754162300000000,0.124856004
363,2000,Maryland,15-19,5299635,4782700,516935,2898523,361898,2536625,27590,327568,0.09754162300000000,0.124856004
364,2000,Maryland,20-24,5299635,4782700,516935,2898523,361898,2536625,39799,275274,0.09754162300000000,0.124856004
365,2000,Maryland,25-29,5299635,4782700,516935,2898523,361898,2536625,50428,289910,0.09754162300000000,0.124856004
366,2000,Maryland,30-34,5299635,4782700,516935,2898523,361898,2536625,57371,346758,0.09754162300000000,0.124856004
367,2000,Maryland,35-39,5299635,4782700,516935,2898523,361898,2536625,64459,409178,0.09754162300000000,0.124856004
368,2000,Maryland,40-44,5299635,4782700,516935,2898523,361898,2536625,57428,399826,0.09754162300000000,0.124856004
369,2000,Maryland,45-49,5299635,4782700,516935,2898523,361898,2536625,45634,355005,0.09754162300000000,0.124856004
370,2000,Maryland,50-54,5299635,4782700,516935,2898523,361898,2536625,38098,312375,0.09754162300000000,0.124856004
371,2000,Maryland,55-59,5299635,4782700,516935,2898523,361898,2536625,26914,242450,0.09754162300000000,0.124856004
372,2000,Maryland,60-64,5299635,4782700,516935,2898523,361898,2536625,21566,181123,0.09754162300000000,0.124856004
373,2000,Maryland,65-69,5299635,4782700,516935,2898523,361898,2536625,16584,150953,0.09754162300000000,0.124856004
374,2000,Maryland,70-74,5299635,4782700,516935,2898523,361898,2536625,14501,139508,0.09754162300000000,0.124856004
375,2000,Maryland,75-79,5299635,4782700,516935,2898523,361898,2536625,9549,116456,0.09754162300000000,0.124856004
376,2000,Maryland,80-84,5299635,4782700,516935,2898523,361898,2536625,5678,76598,0.09754162300000000,0.124856004
377,2000,Maryland,85+,5299635,4782700,516935,2898523,361898,2536625,4920,62301,0.09754162300000000,0.124856004
378,2000,Massachusetts,0-4,6353449,5581822,771627,3417715,520746,2896969,9171,386749,0.12145009700000000,0.15236671300000000
379,2000,Massachusetts,5-9,6353449,5581822,771627,3417715,520746,2896969,15243,414207,0.12145009700000000,0.15236671300000000
380,2000,Massachusetts,10-14,6353449,5581822,771627,3417715,520746,2896969,23722,411551,0.12145009700000000,0.15236671300000000
381,2000,Massachusetts,15-19,6353449,5581822,771627,3417715,520746,2896969,39203,373429,0.12145009700000000,0.15236671300000000
382,2000,Massachusetts,20-24,6353449,5581822,771627,3417715,520746,2896969,61531,341997,0.12145009700000000,0.15236671300000000
383,2000,Massachusetts,25-29,6353449,5581822,771627,3417715,520746,2896969,78366,352381,0.12145009700000000,0.15236671300000000
384,2000,Massachusetts,30-34,6353449,5581822,771627,3417715,520746,2896969,87199,405870,0.12145009700000000,0.15236671300000000
385,2000,Massachusetts,35-39,6353449,5581822,771627,3417715,520746,2896969,88547,454928,0.12145009700000000,0.15236671300000000
386,2000,Massachusetts,40-44,6353449,5581822,771627,3417715,520746,2896969,75786,449536,0.12145009700000000,0.15236671300000000
387,2000,Massachusetts,45-49,6353449,5581822,771627,3417715,520746,2896969,63826,400859,0.12145009700000000,0.15236671300000000
388,2000,Massachusetts,50-54,6353449,5581822,771627,3417715,520746,2896969,50636,362572,0.12145009700000000,0.15236671300000000
389,2000,Massachusetts,55-59,6353449,5581822,771627,3417715,520746,2896969,39748,268339,0.12145009700000000,0.15236671300000000
390,2000,Massachusetts,60-64,6353449,5581822,771627,3417715,520746,2896969,36638,202484,0.12145009700000000,0.15236671300000000
391,2000,Massachusetts,65-69,6353449,5581822,771627,3417715,520746,2896969,26314,185825,0.12145009700000000,0.15236671300000000
392,2000,Massachusetts,70-74,6353449,5581822,771627,3417715,520746,2896969,25283,188496,0.12145009700000000,0.15236671300000000
393,2000,Massachusetts,75-79,6353449,5581822,771627,3417715,520746,2896969,20254,164553,0.12145009700000000,0.15236671300000000
394,2000,Massachusetts,80-84,6353449,5581822,771627,3417715,520746,2896969,13610,117779,0.12145009700000000,0.15236671300000000
395,2000,Massachusetts,85+,6353449,5581822,771627,3417715,520746,2896969,16550,100267,0.12145009700000000,0.15236671300000000
396,2000,Michigan,0-4,9935711,9414561,521150,5194974,331029,4863945,8505,662742,0.05245221,0.06372101200000000
397,2000,Michigan,5-9,9935711,9414561,521150,5194974,331029,4863945,17158,734256,0.05245221,0.06372101200000000
398,2000,Michigan,10-14,9935711,9414561,521150,5194974,331029,4863945,19936,719308,0.05245221,0.06372101200000000
399,2000,Michigan,15-19,9935711,9414561,521150,5194974,331029,4863945,25789,687125,0.05245221,0.06372101200000000
400,2000,Michigan,20-24,9935711,9414561,521150,5194974,331029,4863945,37453,611026,0.05245221,0.06372101200000000
401,2000,Michigan,25-29,9935711,9414561,521150,5194974,331029,4863945,53486,597143,0.05245221,0.06372101200000000
402,2000,Michigan,30-34,9935711,9414561,521150,5194974,331029,4863945,54011,648090,0.05245221,0.06372101200000000
403,2000,Michigan,35-39,9935711,9414561,521150,5194974,331029,4863945,49756,754551,0.05245221,0.06372101200000000
404,2000,Michigan,40-44,9935711,9414561,521150,5194974,331029,4863945,44262,768321,0.05245221,0.06372101200000000
405,2000,Michigan,45-49,9935711,9414561,521150,5194974,331029,4863945,39832,699311,0.05245221,0.06372101200000000
406,2000,Michigan,50-54,9935711,9414561,521150,5194974,331029,4863945,35901,588655,0.05245221,0.06372101200000000
407,2000,Michigan,55-59,9935711,9414561,521150,5194974,331029,4863945,29866,455481,0.05245221,0.06372101200000000
408,2000,Michigan,60-64,9935711,9414561,521150,5194974,331029,4863945,23915,352393,0.05245221,0.06372101200000000
409,2000,Michigan,65-69,9935711,9414561,521150,5194974,331029,4863945,19261,305314,0.05245221,0.06372101200000000
410,2000,Michigan,70-74,9935711,9414561,521150,5194974,331029,4863945,20550,299016,0.05245221,0.06372101200000000
411,2000,Michigan,75-79,9935711,9414561,521150,5194974,331029,4863945,16904,238784,0.05245221,0.06372101200000000
412,2000,Michigan,80-84,9935711,9414561,521150,5194974,331029,4863945,12778,161450,0.05245221,0.06372101200000000
413,2000,Michigan,85+,9935711,9414561,521150,5194974,331029,4863945,11787,131595,0.05245221,0.06372101200000000
414,2000,Minnesota,0-4,4912048,4655343,256705,2565490,152118,2413372,6081,318529,0.05226027900000000,0.059293936
